client_id,Product_ID,Session_Length_min,View_Count,Purchased
Store_1,4771,5.990556487801747,2,0
Store_1,6607,3.800491523682375,10,0
Store_1,6104,5.594583255410812,5,0
Store_1,7022,3.7294814422276623,4,0
Store_1,6004,4.719456483453255,11,1
Store_1,4443,4.120180849286072,19,0
Store_1,8930,5.8766367365651115,6,0
Store_1,7266,3.5413162820738755,7,1
Store_1,1869,5.56771457965772,4,0
Store_1,6875,3.197062698153669,5,1
Store_1,6699,6.64740271504088,3,0
Store_1,3557,5.134139000027226,10,1
Store_1,7211,5.11256803904258,19,1
Store_1,8948,7.60586014119602,19,1
Store_1,5520,6.220942002859356,10,1
Store_1,2730,4.4967304583158585,8,0
Store_1,6225,2.2910748360554605,10,1
Store_1,8246,7.372556542463785,19,0
Store_1,3342,0.9368453513777633,2,1
Store_1,4045,4.405904746811146,16,1
Store_1,6391,5.181705910636525,12,0
Store_1,3205,6.339156861010169,6,0
Store_1,3483,4.029711469143716,17,0
Store_1,6995,2.7510470600931494,10,1
Store_1,5083,8.214865101890595,13,1
Store_1,8039,6.782566070929834,7,0
Store_1,5909,4.603194027230921,14,1
Store_1,1065,3.3498140533299665,11,0
Store_1,7134,8.452670620913173,19,0
Store_1,4114,4.667931965399733,8,1
Store_1,4443,6.709426137257863,15,0
Store_1,4816,4.812421623223303,6,0
Store_1,1514,4.421233730465851,16,0
Store_1,3856,4.783669506930806,3,1
Store_1,9148,1.311566592265522,16,0
Store_1,4324,2.7443142001192657,14,0
Store_1,5633,6.028968874830058,15,0
Store_1,3265,6.5186805856042325,16,1
Store_1,9656,6.138083916836256,4,1
Store_1,7101,6.380287133068005,18,0
Store_1,6378,3.7493928091815802,4,0
Store_1,2571,1.5477777695341293,17,0
Store_1,7767,3.6922288292250194,15,0
Store_1,7331,4.583986973993695,7,0
Store_1,6825,3.4473464537966167,9,0
Store_1,5570,1.8234697131169444,2,1
Store_1,5667,1.2621771870586924,11,0
Store_1,4249,2.1420165249744625,7,1
Store_1,6212,4.252246667913485,7,0
Store_1,6903,7.5726297381963334,18,0
Store_1,6914,2.9083673628330624,17,1
Store_1,8928,6.3429553428641725,17,0
Store_1,9892,3.6427587649262363,15,0
Store_1,3548,5.962111448283587,19,0
Store_1,9679,4.947407598268718,17,1
Store_1,6475,3.618683010876803,3,0
Store_1,4929,6.71092139249143,6,0
Store_1,9555,5.535090801813135,2,1
Store_1,6022,3.6919462373505887,1,0
Store_1,7402,5.492360467676624,6,0
Store_1,9342,3.7109433787286368,1,0
Store_1,4021,7.432254495343203,11,0
Store_1,1760,6.0068284870986455,4,1
Store_1,8439,4.566290616817873,8,1
Store_1,4460,6.305639782360674,6,0
Store_1,6018,3.786107673904082,10,1
Store_1,1087,2.3189550216569095,10,1
Store_1,6561,7.188986705050886,10,0
Store_1,5780,4.75614930990196,16,1
Store_1,1747,6.0609349809051976,10,0
Store_1,3104,4.099639154536601,17,0
Store_1,3768,2.529752057764369,6,0
Store_1,6362,6.327893464493792,4,1
Store_1,2727,3.6415537765472292,1,1
Store_1,7700,1.6144042789616893,15,1
Store_1,4869,7.071265008186283,13,0
Store_1,2724,7.314074861144258,7,0
Store_1,1941,7.958255776910885,2,1
Store_1,9587,6.48231164816983,15,0
Store_1,5443,7.516134707210557,9,0
Store_1,2014,5.888230235953375,7,0
Store_1,9664,5.814194459196024,13,1
Store_1,2533,5.177117724153559,19,0
Store_1,8698,3.0406883945621717,19,1
Store_1,8710,5.247167191218357,2,0
Store_1,3865,5.401679677362214,16,0
Store_1,1819,4.975137295636401,1,0
Store_1,2846,5.381579873373576,2,1
Store_1,5445,1.7688226030638452,7,0
Store_1,6318,3.896076102301234,13,1
Store_1,7168,3.101697801745685,19,0
Store_1,7763,6.937469146843578,8,0
Store_1,5687,4.231818163578403,8,1
Store_1,2405,4.724982511138447,11,0
Store_1,3581,2.812021588097275,14,0
Store_1,9203,7.513744621794562,1,1
Store_1,8283,3.4844252024898763,6,0
Store_1,3195,1.37975841955214,2,1
Store_1,3952,6.149526069479238,15,1
Store_1,4238,2.060575270652489,13,0
Store_1,9386,4.687249045290077,11,0
Store_1,6994,5.114572870288034,10,1
Store_1,9691,3.219010420118047,15,0
Store_1,4647,5.045096626194005,18,0
Store_1,1293,3.7454919060081697,6,0
Store_1,9267,4.861732870223894,7,0
Store_1,5178,6.33727714102216,6,1
Store_1,8112,3.0184732541020876,1,0
Store_1,9561,5.43686899011537,15,0
Store_1,9984,9.35746655172374,17,0
Store_1,6405,3.34161899661483,15,0
Store_1,8224,6.006600250447059,12,1
Store_1,9433,3.145324145443771,17,1
Store_1,8807,6.012848993894693,18,1
Store_1,4809,6.126583791542394,6,1
Store_1,4641,8.3854268661625,16,1
Store_1,8207,4.710345011879725,17,1
Store_1,9896,3.5614095193035467,12,1
Store_1,2396,7.277229398345569,5,1
Store_1,8676,4.551493145006232,2,1
Store_1,9691,3.836418857547609,6,1
Store_1,6170,6.712343672646045,6,1
Store_1,7579,7.074616730581846,1,0
Store_1,5167,5.14933959704921,16,0
Store_1,6382,1.8569288314225658,16,1
Store_1,7200,6.4251773129936645,12,0
Store_1,6172,5.437157724027629,9,0
Store_1,9410,3.7218958953791503,11,0
Store_1,5699,2.619803289825878,6,0
Store_1,3967,5.325865356703477,19,1
Store_1,1630,4.7034750593989,4,0
Store_1,9948,2.8677251957383123,11,0
Store_1,1579,-0.3210459907865424,12,0
Store_1,7263,3.0174562922916017,2,1
Store_1,2735,4.073703459038163,14,1
Store_1,2405,6.061973658724004,3,0
Store_1,5766,11.430748392425665,6,0
Store_1,3585,0.6892746578841651,19,0
Store_1,2675,5.855894881177057,18,0
Store_1,1583,3.7569199991719167,4,0
Store_1,8960,4.202876154254112,8,1
Store_1,2994,3.8518186808171477,4,0
Store_1,4974,4.473343094794711,9,0
Store_1,8304,4.983747504985644,19,0
Store_1,2107,3.6028365677137497,6,1
Store_1,9023,4.580805096136422,10,1
Store_1,9823,6.993275002088766,5,1
Store_1,7897,4.827644686432921,1,0
Store_1,8130,3.2511888738710466,1,0
Store_1,1791,5.4197384342105845,19,1
Store_1,3094,5.985295939049386,16,0
Store_1,9807,5.0523469772616805,15,0
Store_1,6269,6.83091299536807,5,1
Store_1,1504,4.866616944788497,18,0
Store_1,1139,6.53058984787655,12,1
Store_1,6062,4.378169561267489,6,0
Store_1,7064,3.885752004640275,8,0
Store_1,3753,3.781401210987243,13,0
Store_1,5291,7.632510432510305,16,0
Store_1,6780,4.029582887095449,18,1
Store_1,6851,5.330917562747278,13,0
Store_1,1816,4.97119254973169,4,0
Store_1,2332,4.319683352448731,19,0
Store_1,1755,10.642605938967929,2,1
Store_1,3050,3.120967247430581,6,0
Store_1,6809,5.418947795686054,3,0
Store_1,3051,4.6225043349732555,11,0
Store_1,3920,6.044091072489417,19,1
Store_1,4410,5.8606191290132355,19,0
Store_1,7992,5.540642491686738,5,0
Store_1,7611,4.736652435089362,13,0
Store_1,6660,4.017413046061568,18,0
Store_1,3262,5.37017252879281,7,0
Store_1,6303,6.511266965364131,15,0
Store_1,7661,5.569632430679618,16,1
Store_1,4349,6.438571517016241,18,0
Store_1,3386,4.515602428386099,5,0
Store_1,6366,4.505624025593076,12,0
Store_1,1203,6.39743189580254,8,0
Store_1,8460,8.411435522756273,13,0
Store_1,4051,6.846193894125054,8,0
Store_1,8384,2.222118961873891,7,1
Store_1,9920,5.8219066614160635,12,1
Store_1,3124,4.702500503176101,16,0
Store_1,4257,5.650058219565208,16,1
Store_1,6388,7.3344941868913995,7,0
Store_1,2244,4.280102670373506,18,1
Store_1,5456,1.9953826306151266,3,0
Store_1,6963,4.371112595564006,14,0
Store_1,8273,3.830676242651515,13,1
Store_1,4669,7.89490966469241,1,1
Store_1,6596,6.368947418339511,7,1
Store_1,2516,4.652158374802967,5,0
Store_1,5492,4.928190808502246,5,0
Store_1,9293,5.340538628765047,7,0
Store_1,3963,3.086126910605851,13,1
Store_1,4859,8.879604979736198,11,0
Store_1,5394,4.319625592548013,5,1
Store_1,7577,4.032241598585275,7,0
Store_1,7922,4.221441892274443,1,0
Store_1,5971,3.3155728456184406,10,0
Store_1,3709,1.0160329251802644,9,1
Store_1,2168,5.040004637598292,8,1
Store_1,8348,4.6829460699152605,4,0
Store_1,3535,1.6711073702372405,1,1
Store_1,1160,3.482970784823712,7,0
Store_1,4624,8.762498117277831,1,1
Store_1,3027,4.516833087708639,5,1
Store_1,1577,3.884133896149266,18,1
Store_1,2308,6.1872742812561405,14,0
Store_1,4385,4.763854694162937,6,0
Store_1,2686,3.4096479038263556,6,0
Store_1,5014,4.244157592399359,10,1
Store_1,2560,6.860640263543155,10,1
Store_1,1052,3.5201241708161493,12,0
Store_1,3137,4.240194175348885,1,0
Store_1,5835,2.828973954650534,13,0
Store_1,4442,8.741474737575277,1,0
Store_1,8596,8.943880980948359,5,0
Store_1,8051,5.455711921024052,16,1
Store_1,5538,5.521973860640637,11,0
Store_1,2769,4.332018210026314,16,0
Store_1,2192,2.4466475430209202,1,1
Store_1,8025,6.383467339997101,4,1
Store_1,2883,5.060947174960539,8,0
Store_1,6085,5.540904385229199,11,0
Store_1,8811,5.43755397296984,11,1
Store_1,2407,5.335116155491404,19,1
Store_1,5067,0.6294180542756616,6,0
Store_1,4232,5.884813527651406,9,1
Store_1,1348,4.6721003557014305,2,0
Store_1,9766,6.016917672296774,3,0
Store_1,7043,-1.4541439685335042,11,0
Store_1,1357,9.39978274693484,7,0
Store_1,5564,6.14702996311696,13,1
Store_1,9243,3.283483755073544,10,0
Store_1,6404,4.005318184795126,7,0
Store_1,6418,5.761901778424149,16,0
Store_1,7501,6.813878639399579,7,0
Store_1,2320,7.137783569964419,2,0
Store_1,5445,4.4694084625665305,3,0
Store_1,9592,2.7865454836538204,3,0
Store_1,2887,2.298934006715471,6,1
Store_1,4771,2.6435707291741704,3,1
Store_1,4487,8.114054304420625,14,1
Store_1,7308,6.682944690164066,6,0
Store_1,2393,6.975704666239643,11,0
Store_1,3754,6.0979569284074095,13,1
Store_1,5542,6.912834413185392,8,1
Store_1,4498,3.315237580571648,2,1
Store_1,5960,4.204492048417867,17,0
Store_1,3014,4.728653162353941,6,1
Store_1,8521,7.348734739275094,8,0
Store_1,9268,6.714892776353102,13,0
Store_1,7045,6.410025142493276,5,0
Store_1,8839,4.93780175742436,9,1
Store_1,6383,5.155055598097705,18,1
Store_1,5538,6.3127064999896785,19,1
Store_1,9048,5.8712864263181626,19,1
Store_1,5450,5.528548462963818,8,0
Store_1,3591,7.610317141997461,10,0
Store_1,1354,3.966823116523455,17,0
Store_1,4486,4.6112143920201625,2,0
Store_1,1698,2.0937998805971065,12,1
Store_1,2032,3.1982175570724034,1,0
Store_1,6974,4.9330951050967755,11,0
Store_1,2668,5.962548706781208,18,1
Store_1,1571,4.848033476948456,13,0
Store_1,9253,4.468521821898263,12,0
Store_1,6691,6.688744157192231,7,0
Store_1,4762,5.350757492642477,3,0
Store_1,1033,6.425449138818613,1,1
Store_1,2057,5.4370151720922415,18,1
Store_1,5388,3.0426599159560617,16,1
Store_1,9798,0.861363298304628,1,1
Store_1,2333,0.9419569898577738,7,0
Store_1,9567,4.067738967133398,1,1
Store_1,2693,5.241811830172109,8,0
Store_1,1573,5.461412312915387,4,0
Store_1,7471,5.415331140624784,8,0
Store_1,4663,4.113503741979503,16,0
Store_1,7694,3.419142571301065,3,0
Store_1,8142,7.479389060128485,18,1
Store_1,7308,6.460314328062884,2,0
Store_1,5082,6.61909151900156,14,0
Store_1,2537,6.856102254784343,19,1
Store_1,3020,5.807983573647505,3,1
Store_1,2974,4.820559621799102,7,0
Store_1,3753,2.411695975064791,3,0
Store_1,1419,4.156173579793678,3,1
Store_1,9365,7.357402563353279,19,0
Store_1,5732,6.1179032989449675,17,1
Store_1,3488,5.515301771792801,9,0
Store_1,2643,8.142267564173064,18,1
Store_1,4049,4.6550048831838104,10,0
Store_1,8951,2.4336645172857523,4,0
Store_1,4355,5.288446775340403,11,1
Store_1,8408,3.8441810166963175,4,0
Store_1,2925,4.302442701422244,3,0
Store_1,5241,3.2049655811003888,5,0
Store_1,2131,5.259582838785179,9,0
Store_1,9705,6.103202884954017,19,0
Store_1,7981,6.2667931279677065,4,0
Store_1,1474,5.810799282707626,17,1
Store_1,9883,2.3635939815551463,5,0
Store_1,9976,4.756228082749558,14,0
Store_1,3316,3.349237275491986,17,0
Store_1,2201,5.524116365114869,6,0
Store_1,7661,2.1537937782350687,18,0
Store_1,7968,4.550770324126837,13,1
Store_1,2224,6.50935827961427,6,0
Store_1,5358,5.688956881694049,12,0
Store_1,9933,7.445088305865978,18,0
Store_1,9582,5.32616105089798,2,0
Store_1,9647,2.6126833515720453,7,1
Store_1,4481,3.032095725211794,4,0
Store_1,6413,4.522127851053828,18,0
Store_1,6440,6.089026444856885,18,0
Store_1,8452,5.227987178783386,5,1
Store_1,9609,6.72717605324328,5,0
Store_1,5223,4.448908790240557,6,1
Store_1,8519,4.550028022944068,3,0
Store_1,6543,6.358210325495165,13,0
Store_1,3718,8.556155753503282,14,0
Store_1,2083,5.126893457330674,4,1
Store_1,7681,3.3635766060792927,13,0
Store_1,8675,8.015348669225546,8,0
Store_1,8777,8.106262407078711,1,1
Store_1,7094,8.54562344824218,11,0
Store_1,5816,3.7884491702028944,13,0
Store_1,3952,1.5513126392070307,10,0
Store_1,3744,1.6324387603948383,10,0
Store_1,2201,2.9887502966089485,4,0
Store_1,6276,6.2682968475418885,4,1
Store_1,4250,4.283705345760318,4,1
Store_1,6005,4.7394760473822,9,1
Store_1,8342,3.8153709237670315,8,0
Store_1,6248,5.651471684261432,13,1
Store_1,2631,5.381543861185066,16,0
Store_1,8269,6.506747767662564,7,1
Store_1,3704,5.72256421240079,5,0
Store_1,2777,7.664445243503231,4,1
Store_1,6066,6.257434055622042,2,0
Store_1,3833,6.365855326178381,8,1
Store_1,2521,8.33193264686105,11,0
Store_1,8471,6.204105046420249,11,1
Store_1,5823,4.336453212510512,16,1
Store_1,3086,5.404767003975848,13,0
Store_1,2993,4.241726609770838,14,0
Store_1,9648,8.33442320170351,8,0
Store_1,7365,9.390024058255499,1,0
Store_1,8501,1.7337427795876277,13,0
Store_1,5074,6.787342717987005,11,0
Store_1,2637,5.7385306350688845,12,1
Store_1,8505,3.014809861190166,15,0
Store_1,9017,3.354680987622544,10,0
Store_1,8032,5.314049634469578,11,0
Store_1,9475,2.473982557926529,19,0
Store_1,3676,7.310002088596994,8,1
Store_1,4759,5.510714062633675,2,1
Store_1,4786,5.458533682190826,14,1
Store_1,5652,6.459180841968909,3,0
Store_1,1791,5.186773940301885,18,1
Store_1,1743,9.511390779157729,2,0
Store_1,4897,9.01514676703491,13,1
Store_1,6343,5.490260427060115,16,0
Store_1,4296,7.2064647722430974,6,0
Store_1,8711,6.93179852898716,17,0
Store_1,5383,6.98555860018454,15,0
Store_1,4880,4.407928621511296,18,0
Store_1,9438,6.0682268164235715,6,1
Store_1,3081,3.020449984260877,14,0
Store_1,6721,1.4073672703490092,7,0
Store_1,3728,2.6970506429968273,9,0
Store_1,3297,6.323896345326161,11,0
Store_1,8290,8.83300641343666,7,1
Store_1,5034,5.484064129212401,13,1
Store_1,3051,5.715493505185791,1,1
Store_1,4420,3.4823623098979173,18,0
Store_1,4845,3.4972397532268835,10,0
Store_1,3772,8.569021535449021,12,1
Store_1,3249,8.094359724921851,9,0
Store_1,8207,7.049980856981047,3,1
Store_1,4133,0.7448335948899132,19,1
Store_1,6413,5.335229769177695,12,0
Store_1,3323,6.987968181089599,15,0
Store_1,4203,5.379952882549652,7,0
Store_1,1761,8.310304520779814,8,1
Store_1,6978,1.6990216329099832,13,0
Store_1,5559,3.5094084387593263,6,1
Store_1,9746,1.444422251359228,1,1
Store_1,6493,7.498545228366959,10,0
Store_1,9256,4.885543547947588,18,1
Store_1,5974,3.309790505144785,4,1
Store_1,2450,1.216295011455578,19,1
Store_1,1441,7.7615715733940345,2,1
Store_1,1450,6.952973025557611,15,1
Store_1,8286,2.252946756844929,13,1
Store_1,5819,5.181807714415262,8,0
Store_1,9556,4.384684117598171,13,1
Store_1,5776,6.489684670408968,2,0
Store_1,2616,5.084852851258425,14,1
Store_1,2371,5.8494607818479025,19,0
Store_1,3512,5.080410445050834,3,1
Store_1,5507,6.831664792758399,5,0
Store_1,5925,2.651892439403469,9,0
Store_1,8666,5.9870686226230045,17,1
Store_1,8365,2.188912236427888,9,1
Store_1,9670,5.1020426487667665,2,0
Store_1,4491,0.6577512448871037,10,0
Store_1,4976,5.197687016779012,13,1
Store_1,2401,7.480035675921969,19,1
Store_1,3259,7.602037245912364,11,0
Store_1,7420,5.722383905265184,8,0
Store_1,3812,3.7595650695965905,12,0
Store_1,4401,5.9207948792508125,8,1
Store_1,1387,1.6059603733529686,9,1
Store_1,4161,5.055980591614145,1,0
Store_1,4486,6.249057820137311,13,1
Store_1,8526,4.40132588141453,17,1
Store_1,3825,5.955265285161827,12,0
Store_1,6656,6.259672324860455,9,0
Store_1,8547,4.1492573384838485,16,0
Store_1,3402,6.866067858781477,7,0
Store_1,2720,4.563876482907297,19,0
Store_1,6797,6.1014093696961496,17,0
Store_1,7508,5.224496811978392,6,0
Store_1,4289,5.947421609815143,2,1
Store_1,8655,6.013653822755635,19,1
Store_1,2223,3.5086366198986694,19,0
Store_1,3495,5.685146958808885,16,1
Store_1,4881,6.959954080718656,4,1
Store_1,4849,7.782868650301298,6,0
Store_1,5616,7.620626159655647,14,0
Store_1,7889,6.331497305262773,4,0
Store_1,6661,7.176993715058224,14,1
Store_1,6833,1.6899992005463096,5,0
Store_1,6003,6.689682884108347,7,1
Store_1,8163,5.768982404575835,16,0
Store_1,7983,3.372497955190201,19,0
Store_1,5502,7.815996575225319,12,1
Store_1,4996,6.487244163547526,8,1
Store_1,5382,6.614349364625192,15,1
Store_1,5986,6.718928830503051,12,1
Store_1,6224,6.242118820614721,15,0
Store_1,5924,6.0453544274372195,18,1
Store_1,2965,7.767467437391725,12,0
Store_1,4578,5.9843071545979445,15,1
Store_1,6142,3.686558754218851,7,1
Store_1,5003,4.930222666308816,7,0
Store_1,9493,7.958715842648992,13,0
Store_1,3955,5.9661071433028905,15,0
Store_1,1378,3.2937580618483624,17,1
Store_1,5963,7.385039960079841,9,0
Store_1,7850,2.682370949825157,11,0
Store_1,8325,3.549024690649911,12,0
Store_1,2377,3.7704351074350058,4,0
Store_1,5409,5.975214735122243,4,0
Store_1,4549,3.1260282529830317,13,0
Store_1,3641,3.5364031780850915,8,0
Store_1,2629,4.1488942351071625,16,0
Store_1,8361,3.9462448880809653,4,0
Store_1,3143,6.8361858384354495,17,1
Store_1,4936,2.3977831859870102,7,0
Store_1,1139,6.911762551361428,3,1
Store_1,3926,5.361422311891539,9,0
Store_1,2343,5.086510480383464,19,1
Store_1,4916,2.979151227152755,7,0
Store_1,6935,4.310538050757296,4,0
Store_1,6332,8.978167407128975,8,0
Store_1,2682,8.115593230594945,1,0
Store_1,4036,5.450876721531217,6,1
Store_1,3918,1.283147283776755,2,1
Store_1,7151,4.558931464398622,17,1
Store_1,9299,3.0084748606587235,11,0
Store_1,8992,4.679175036010171,2,1
Store_1,8653,2.8960542600528205,14,0
Store_1,9894,5.230011261668792,6,0
Store_1,3554,4.284990345366614,17,0
Store_1,7811,3.745463946679838,8,0
Store_1,9924,7.812644797594716,7,0
Store_1,2480,6.517045081529462,16,0
Store_1,7200,5.890656324351155,2,1
Store_1,1818,10.47650572607601,15,1
Store_1,7831,2.271857607596695,6,0
Store_1,3902,4.845494499678311,12,0
Store_1,6697,4.187021946447386,7,0
Store_1,9262,1.4978401980203855,12,1
Store_1,2915,6.170329893062011,16,1
Store_1,5351,4.618006651284475,4,0
Store_1,5455,6.458499658760555,12,1
Store_1,7439,8.848075687677497,10,0
Store_1,2198,6.8253182751034505,9,0
Store_1,9186,7.937462396641802,12,1
Store_1,7610,5.501601631292106,16,1
Store_1,6853,1.9822929103592624,2,1
Store_1,5730,6.0806170295843,10,1
Store_1,6418,7.229584389920935,3,0
Store_1,7178,0.17640498191307952,8,0
Store_1,4884,6.057696063848445,1,1
Store_1,6446,1.7361146051495258,10,1
Store_1,1984,3.631474244782135,7,0
Store_1,5020,6.871424546409999,14,0
Store_1,3373,4.682381751261986,9,0
Store_1,4806,4.000586303027924,8,1
Store_1,9261,5.890123459222708,17,0
Store_1,2813,4.035719100575199,8,0
Store_1,9685,2.039901480528605,16,1
Store_1,6141,3.695154687964796,19,0
Store_1,9088,7.1647125665523,15,0
Store_1,7162,0.4568080527738356,14,0
Store_1,3015,6.07374432527969,4,0
Store_1,8183,0.09288885669914926,1,0
Store_2,3879,4.511401189471969,19,1
Store_2,7576,4.345449692121607,9,0
Store_2,3319,9.01556343562604,13,1
Store_2,2807,5.0542219062778235,10,0
Store_2,7331,2.6976314475531264,11,1
Store_2,5504,4.834403874815165,18,0
Store_2,7734,3.0265495314256636,11,0
Store_2,1045,5.47610472601224,15,1
Store_2,7071,5.502807626160488,16,1
Store_2,4023,5.077267918142663,7,1
Store_2,7343,0.683589905292739,3,1
Store_2,8530,6.769393940791107,14,0
Store_2,6347,4.070099046583403,5,0
Store_2,7228,5.862236735011384,2,0
Store_2,9050,3.45558267406482,3,0
Store_2,8824,4.543936567419197,16,0
Store_2,3504,6.013479385415111,3,1
Store_2,4860,4.9687314010883235,19,0
Store_2,3860,6.0640967672867925,19,0
Store_2,5390,8.456551665257109,11,1
Store_2,8335,3.2172806384958736,9,1
Store_2,4744,4.123865267739071,6,1
Store_2,6890,4.597645685193294,17,0
Store_2,4066,3.173790244328871,12,1
Store_2,1163,4.998582712334027,16,0
Store_2,7227,6.341119982385338,5,0
Store_2,1233,3.4146051919587865,19,0
Store_2,6109,8.571149810168514,12,1
Store_2,5459,6.678483375643303,19,1
Store_2,9687,4.455402980915581,6,0
Store_2,8083,2.3332167463865696,15,0
Store_2,9030,5.563381919869222,4,0
Store_2,5665,2.147176085011648,14,0
Store_2,5538,4.912614675658207,11,1
Store_2,2799,5.511172134729964,14,0
Store_2,3878,3.373003641936053,3,0
Store_2,2324,4.230399160339274,12,0
Store_2,7772,9.886405047694803,10,1
Store_2,1120,6.193086773046115,14,1
Store_2,5486,1.4832919432151406,5,0
Store_2,7635,2.537167661867625,10,1
Store_2,1403,8.480114538393469,11,0
Store_2,5249,7.181932687704382,9,0
Store_2,1805,3.952549309430938,2,0
Store_2,7231,4.795624440565779,9,0
Store_2,5995,5.677202492641468,15,0
Store_2,4204,4.622993328867628,4,0
Store_2,5817,4.543732545172727,14,1
Store_2,6829,3.63203021141899,3,0
Store_2,8891,3.790066058807544,4,0
Store_2,6429,6.210450680253508,19,0
Store_2,2287,3.570167684397087,19,0
Store_2,2974,3.6093754751322846,13,0
Store_2,4905,6.218747220754624,4,1
Store_2,3146,3.6510125880038924,16,0
Store_2,7014,4.193904852392663,13,0
Store_2,8658,4.53290817176406,9,0
Store_2,9674,4.29114476811339,12,0
Store_2,2018,4.859519898043829,8,0
Store_2,8084,4.506901090139458,3,1
Store_2,1082,5.058258166417829,15,0
Store_2,1322,3.899688914912101,10,1
Store_2,4700,4.082613442354887,12,0
Store_2,5225,4.9876815405797394,17,1
Store_2,4096,10.987810135869331,10,1
Store_2,6730,4.04905935796163,3,0
Store_2,7262,2.2455217837944126,2,1
Store_2,1158,7.412394451607404,17,1
Store_2,1547,1.1095738821808192,19,0
Store_2,5317,1.2093515425818482,5,1
Store_2,6924,1.7088910942133255,9,1
Store_2,6880,2.340958083363653,11,0
Store_2,2307,3.617420513181857,16,0
Store_2,9226,4.837495394999819,10,1
Store_2,1436,4.716457020778524,1,1
Store_2,1491,5.511691737398769,7,0
Store_2,1521,6.165111920276186,14,0
Store_2,4229,2.6853434618676886,11,1
Store_2,4577,4.027406778990906,11,0
Store_2,1521,6.385302633900675,19,1
Store_2,1340,6.2323224610295895,16,1
Store_2,5681,7.07189228062971,2,0
Store_2,7703,-1.1114178982884013,15,1
Store_2,3168,4.435307255245401,8,1
Store_2,2308,3.4411622319755297,16,1
Store_2,8883,5.0876703332639845,10,1
Store_2,9438,2.6713213853855615,10,0
Store_2,3006,4.718671464121859,5,0
Store_2,4529,9.306042777935733,4,0
Store_2,4343,3.9464643886318367,7,0
Store_2,6163,6.938072066351649,12,0
Store_2,8019,4.113403447679216,8,1
Store_2,5477,3.122824253833631,2,0
Store_2,8856,0.2003025730886261,12,0
Store_2,1198,6.794395104547092,7,1
Store_2,6743,5.229794426964317,7,0
Store_2,4504,3.6274992458728064,18,0
Store_2,6352,3.7309938513935426,12,1
Store_2,3557,8.79073530819961,10,0
Store_2,9095,4.199227780039621,11,1
Store_2,2870,1.2952382292135312,12,0
Store_2,9181,4.202401987942744,19,1
Store_2,1742,3.916353877457355,18,0
Store_2,6256,4.318121638886469,15,1
Store_2,9288,4.0472271859026385,19,0
Store_2,5525,2.188006309230679,1,0
Store_2,2914,6.988396008008236,11,1
Store_2,6922,7.77776021376004,14,1
Store_2,3646,4.85898935013806,10,1
Store_2,9963,5.051169526610921,12,0
Store_2,9678,4.913936342525463,3,0
Store_2,6189,3.8349455079633383,7,1
Store_2,1207,5.555790197025884,16,0
Store_2,5709,6.331479934298658,17,0
Store_2,6872,5.312861735608943,18,0
Store_2,5857,6.649031369908746,18,1
Store_2,7805,6.2025426645851525,4,1
Store_2,7700,3.9368538464844933,8,0
Store_2,8432,4.03203606472055,9,0
Store_2,5949,4.024819019370719,16,0
Store_2,6980,5.16056990373624,4,1
Store_2,9441,4.186293855473548,7,0
Store_2,1531,5.690632389150762,17,0
Store_2,4911,3.0780418783055326,5,0
Store_2,2107,7.330942841538585,10,0
Store_2,6987,7.302560550142864,16,0
Store_2,4475,1.4455730848383945,14,1
Store_2,6958,5.051319698197442,11,1
Store_2,5819,5.286835105905391,1,0
Store_2,8897,1.8441338608634434,2,1
Store_2,1609,5.802786792232279,14,1
Store_2,8157,4.411714860849448,10,0
Store_2,5830,4.198295659710413,13,0
Store_2,3214,9.97052035801288,10,0
Store_2,4548,6.231038046850917,12,0
Store_2,2761,7.283594199228836,16,0
Store_2,5310,3.5569127075882028,6,1
Store_2,6891,5.56566393513175,9,0
Store_2,4202,5.17413109976342,12,1
Store_2,5557,8.466945487770275,12,0
Store_2,7647,5.954134687418789,14,0
Store_2,1497,6.421393667977605,5,1
Store_2,9201,2.741023714315246,1,1
Store_2,1882,5.961321006830201,8,1
Store_2,3174,3.2019026523175365,17,1
Store_2,3824,4.910119847793768,2,0
Store_2,7544,7.449269765142102,9,0
Store_2,3801,6.0475193267772225,16,0
Store_2,4703,3.797748466858531,12,1
Store_2,9330,3.8967741185768654,5,0
Store_2,4439,4.111915608294792,3,0
Store_2,4672,4.257891338666446,17,0
Store_2,2797,7.388712415369932,11,1
Store_2,1047,3.795957766224825,6,0
Store_2,3364,4.4030762152271885,18,1
Store_2,8996,5.61569960496402,1,0
Store_2,6021,0.9165184612623198,12,1
Store_2,1663,8.204747538045186,18,0
Store_2,8774,7.038535842885631,5,0
Store_2,8939,5.477051008881455,10,1
Store_2,9431,3.260195797592478,10,1
Store_2,5247,3.9516165725074397,2,0
Store_2,6331,3.5510222772335815,19,0
Store_2,3397,7.380219291239482,3,0
Store_2,3084,6.066932174366985,18,1
Store_2,5439,3.663211890735882,9,1
Store_2,1865,3.098068333855002,5,0
Store_2,5671,1.3654836803173245,12,1
Store_2,9552,7.54920904318472,1,1
Store_2,1692,0.4972935102749805,10,0
Store_2,2067,2.33695481278863,10,1
Store_2,8534,3.6173723114894587,8,0
Store_2,1587,7.9241437633375345,17,0
Store_2,9996,5.3487912747558,11,0
Store_2,4662,6.126595591729295,6,0
Store_2,5991,3.356796654719041,12,0
