client_id,Age,Annual_Income,Loan_Amount,Credit_Score,Payment_History,Active_Accounts,Total_Debt,Loan_Default
Bank_A,63,73085.58258401895,36291.55802644795,743.1665266128637,6,5,42779.63844644768,0
Bank_A,64,60449.108557275955,30115.399173216167,648.0304460074294,6,18,24369.70684848108,0
Bank_A,37,82763.22185181762,15330.640640544374,614.1579273875947,1,12,20513.505098962443,0
Bank_A,60,88425.01693323166,19102.811316632768,709.2092585409426,1,10,53275.537727259594,0
Bank_A,31,28291.129957259913,36207.76936455129,714.4387474248485,10,13,20560.53578382029,0
Bank_A,45,93052.24009027224,29877.01149585537,611.4386931227046,10,9,53080.47486302974,0
Bank_A,49,88379.14091150266,31692.738722488757,685.9538998474642,13,1,25639.88694068754,0
Bank_A,56,51132.24499370108,28045.328655919537,744.6038539375319,5,12,29852.180209445243,0
Bank_A,60,84044.45153649611,17978.152833972206,655.8681110658441,1,15,31616.977565743095,0
Bank_A,56,87630.93546531955,24662.465520337908,629.8151778048327,15,3,46304.54200477947,0
Bank_A,51,87390.61974313919,33093.89238108743,767.084931123405,3,14,25561.2874218895,0
Bank_A,45,52584.34608089803,27278.073960978523,579.7734711336715,1,19,28583.405897084253,0
Bank_A,39,79244.98250504394,40712.765720931944,732.7502651373566,4,21,31472.80407916231,0
Bank_A,49,31980.033943217455,16300.231590420388,613.3382547046855,9,18,41130.183720186316,0
Bank_A,28,79938.2496018607,39097.06989934097,698.8079031940966,10,20,14201.099165660395,0
Bank_A,49,54730.83037494253,14408.224726118522,627.8818744634802,9,6,37637.11451456496,1
Bank_A,28,96595.34460186595,30470.64446420657,582.8563075410741,13,24,44941.18546826196,0
Bank_A,29,88121.02401745509,-1426.4839947500732,611.3586925255202,15,20,30066.2217760064,1
Bank_A,68,63405.39269483303,18357.68711867399,684.5209187822649,4,18,51304.41199765443,0
Bank_A,53,41062.87240124645,30348.600867525623,608.3062809813468,8,2,75043.92592895156,0
Bank_A,40,42583.994983697485,11114.910144540465,738.1695307628917,9,2,50987.26233064212,0
Bank_A,47,42762.913994478185,30437.812382995027,672.4309362396459,10,4,40955.81708321744,1
Bank_A,40,64658.6331600035,39986.06194542262,613.4784404968867,6,23,40718.037113242644,0
Bank_A,65,54345.615692412895,30597.086583151264,657.3091297155705,11,12,27162.89536419949,0
Bank_A,34,67912.51050742973,31194.462337878256,590.0096015200196,1,24,43829.55056240385,0
Bank_A,29,44515.05930826144,27460.410384873143,731.634276754557,2,15,47272.417393179,0
Bank_A,25,59251.63383530651,9846.388812946207,711.8294987203121,4,11,23841.413376180306,0
Bank_A,25,72494.42934097527,39265.403417776906,761.131715254401,10,11,13359.956375667913,0
Bank_A,27,45502.77725495956,27363.21865496434,581.091338259352,13,12,22175.874528389097,0
Bank_A,68,52303.413215173394,17782.869688144063,626.6936966652739,8,23,44509.71004575495,0
Bank_A,50,87126.24434723693,20381.077562176644,684.9458021519497,14,2,42101.7119036113,0
Bank_A,29,34076.28427176248,18351.78966918549,647.5627601962537,2,23,43856.81536931627,0
Bank_A,35,67902.07865811914,28593.816444453427,633.4877574851755,6,21,49559.39770941966,0
Bank_A,33,96968.08804566349,29052.296173007613,765.0312790019884,4,3,40191.10553635789,0
Bank_A,24,85427.07419772266,31379.21388635825,767.8468781228164,7,12,31598.054978533568,1
Bank_A,66,107522.5978867333,36290.34646178571,706.1201907530238,11,14,28484.201930990006,1
Bank_A,52,43769.48911798302,23976.05757042737,665.8416846990734,7,14,33010.73165395556,0
Bank_A,56,57218.528433476036,12900.463180340383,641.4295988399622,4,2,21788.288176096758,0
Bank_A,68,32527.098538019327,19789.025198146155,660.7330518054603,13,15,57062.95135477984,0
Bank_A,59,65651.08777949528,19895.081273626267,731.1121739367813,10,3,26202.6184026629,0
Bank_A,69,89339.89198187814,21160.251873530124,710.2196756747436,8,22,32679.480176731,0
Bank_A,66,75601.43287656907,42294.40674105587,716.0998117264951,8,11,44156.67789014105,1
Bank_A,55,49674.29128685271,21199.136840117437,547.7898487141284,3,5,30629.07685912672,0
Bank_A,54,61336.96586514873,32517.541950068837,687.1671957716298,14,24,61208.06414850625,0
Bank_A,41,33644.9201983082,10291.99684296313,625.4978299360168,13,7,41101.84502995923,0
Bank_A,38,57854.95222105296,29259.40377831721,624.7821849191771,8,2,42857.149849782596,0
Bank_A,57,73951.03122771351,27027.077511720767,625.8349114204718,8,20,50750.17531423004,0
Bank_A,35,77817.31209518293,29576.81807373002,663.7097881695239,14,17,30666.829231222888,0
Bank_A,28,80910.19462879846,36980.52713815663,719.8932369742254,4,21,40845.12545178439,0
Bank_A,61,51624.4813417127,37641.28540938557,639.0683261198315,6,20,19217.80014218152,0
Bank_A,22,3601.6529174565003,36199.572862031244,641.0865628846706,13,20,32925.22204549831,0
Bank_A,69,68571.83528750316,39030.68430836695,559.3953965588495,12,9,28735.702309132015,1
Bank_A,29,46731.035295648384,17543.593864032922,737.3782463224483,11,24,24063.192362935923,0
Bank_A,24,76403.29580839236,46395.73662848416,680.3419954918277,6,15,26310.2182667316,0
Bank_A,52,65114.522426568365,28753.63672447436,648.9079789294153,13,21,37443.37322353902,0
Bank_A,26,72249.5619393329,20473.8258446509,643.4921752168914,9,7,33937.10270060607,0
Bank_A,54,39514.75903080923,10744.389723068149,779.3343840239336,7,6,31363.90854601004,0
Bank_A,65,53808.857869526066,8643.323022996681,660.2583562134691,2,6,52884.43817531906,0
Bank_A,28,60508.27940735547,23788.402051035624,634.3459633284355,3,12,41231.0162299186,0
Bank_A,34,45270.89535301809,16657.935364493635,769.2608303996692,13,10,42801.509362523684,0
Bank_A,62,58197.44898901233,25646.04435406724,724.7796801325604,1,23,23561.5385472415,0
Bank_A,21,68674.64783132647,26443.30342023534,653.0685206449634,3,18,40377.05550293458,0
Bank_A,28,81799.3690137118,17054.60271152029,721.1497416262785,4,6,32427.235656428318,0
Bank_A,64,70735.72045446868,36743.31211464314,660.7090539735934,6,2,17035.1583939872,0
Bank_A,29,65009.18372385948,21113.525798488572,729.9297710763404,3,5,37203.68458317856,0
Bank_A,22,43252.738558322424,23662.14751117953,777.3585506405616,8,7,27952.056141549834,1
Bank_A,37,36096.48793656799,12220.822700495162,585.500164810281,9,16,47609.52196815122,0
Bank_A,43,57321.68887746191,18855.333122833348,663.5634145070746,15,7,2835.3385652973157,0
Bank_A,42,75451.66983434587,33160.25703038876,610.343006006974,8,20,37331.907356634794,1
Bank_A,57,46759.19791253579,12947.63508931857,801.1280849576251,6,13,38073.95178326862,0
Bank_B,34,112908.69875852691,26895.38681145076,837.6171221025127,9,20,36671.24537252914,0
Bank_B,56,40333.07126115254,38596.08872486116,832.3988908853869,7,6,13269.713171369629,0
Bank_B,56,88429.55793671604,13750.914384814607,629.2986960792174,14,1,21742.491248004182,0
Bank_B,34,50943.66787401188,32048.261873754964,620.1545035839383,1,10,29410.24307135397,0
Bank_B,27,70632.40581043022,15898.29112907909,763.6661828731138,1,12,53227.95234979328,1
Bank_B,31,105367.61262606896,6660.900072019122,613.9144662027671,1,23,31284.678649914153,1
Bank_B,62,82965.67450055195,33935.66124648457,604.7676478606414,1,21,34586.06549816396,0
Bank_B,44,74531.82557137159,32548.65096667029,699.4932000932197,1,15,39282.64864898064,0
Bank_B,28,115272.23299337615,25051.169079966825,800.7989436732197,11,24,42620.50643097634,0
Bank_B,51,44961.34406608167,26069.533408769752,707.182903742403,8,9,37309.12825872915,1
Bank_B,50,65449.827358868846,23540.54550591745,768.404041972177,4,19,40484.06021357621,0
Bank_B,40,44957.695983496815,29247.041665927616,755.4223839692877,6,6,28335.398470300734,1
Bank_B,31,49516.45564060804,8973.032269169966,633.0031192177939,5,1,35351.86750056716,0
Bank_B,27,91189.07764475701,21309.65904560795,678.6970742614616,8,14,12977.6175237145,0
Bank_B,66,79880.24368581656,10571.079434565658,723.2288177214004,8,21,58929.552775240205,0
Bank_B,43,39536.08964919235,40542.96409188556,610.0377550001043,2,1,36535.44243036404,1
Bank_B,46,59227.08324980234,24879.08188735381,729.255016483574,4,24,33838.367807956085,0
Bank_B,28,35350.32066337371,43626.99566603884,651.5452814592165,9,23,43857.3479122111,0
Bank_B,21,43064.02258572435,11591.99323587967,793.1431088601953,14,14,29574.076014948572,0
Bank_B,69,87701.1986741634,37114.32922645283,683.0267824400056,7,11,34483.29731950129,0
Bank_B,34,84116.16577267915,19288.288318185798,730.6860043956549,14,7,17433.309005379586,0
Bank_B,40,53408.32200038414,24156.896271971113,668.6534882822292,13,14,52682.94252131172,0
Bank_B,52,54303.079929533014,16511.478445863184,733.7202883187323,4,17,33978.597087922,0
Bank_B,45,47557.62230001621,19160.293642275214,731.9529006493366,11,1,36013.150819890354,0
Bank_B,40,22561.490809933544,12352.081136407387,696.5131636672677,11,18,38936.21285041892,0
Bank_B,35,34540.58036194212,24536.357405643896,680.6884751097914,2,19,24601.36702598323,0
Bank_B,51,49290.63289155245,41437.13443090182,709.3127605540209,14,2,49556.85278424184,0
Bank_B,21,38691.06599805825,20436.72139677431,635.3708608259627,14,10,34586.02233893865,0
Bank_B,21,67500.43746831497,29979.986884650913,696.6999338901027,6,23,27606.71634694187,0
Bank_B,24,91576.93385085372,44901.842184694135,786.0753649866904,14,15,34407.587284031084,0
Bank_B,35,24694.75197475402,13454.317833461208,609.0900381850215,14,10,38805.66051228881,1
Bank_B,62,53162.94546744294,10676.235779869883,816.0698519190018,5,2,35162.05593764988,0
Bank_B,21,79503.04200232876,21756.022410693742,759.4937078168168,15,12,25616.720711599104,1
Bank_B,62,65253.63985642398,9488.698829546993,556.7747117444292,13,6,35743.44658022517,0
Bank_B,49,70368.71183568871,31971.628163724177,747.9465088452793,7,18,30954.51393436618,0
Bank_B,30,85536.56227623671,23230.030174800777,623.9386619733173,4,7,34565.8031172667,1
Bank_B,66,64450.795409989936,30706.489159718105,524.2469375169479,14,9,63194.104844613554,0
Bank_B,27,8700.432535287247,2493.3289612854605,788.8092600994206,15,20,27218.405740563398,0
Bank_B,51,71651.67705346317,37915.447258396685,620.9065427428181,15,13,28038.799268823794,0
Bank_B,28,73443.78039504045,27474.539585158876,726.3643390929847,8,14,56738.44349888686,1
Bank_B,55,38970.17221397761,26766.828577401728,619.4983683558253,4,20,17982.77112323376,0
Bank_B,38,47713.36382648142,16055.577512429561,648.07166173403,6,4,47699.423445134504,0
Bank_B,27,62957.82009265833,22754.140966423405,630.3687200172441,7,15,28526.20973996947,0
Bank_B,29,55379.93496151478,28592.238377282134,574.6943387562267,1,2,55538.15155441231,0
Bank_B,42,53565.31597308655,15050.066942121151,614.4886848417092,1,21,31389.312140945738,0
Bank_B,63,61318.45702862354,14339.74028811041,682.7687547457708,15,5,34073.16323650472,1
Bank_B,61,70280.99137214624,37042.05819594815,692.1401809468174,15,15,22985.379588826425,0
Bank_B,62,76653.61235593903,21413.132124026484,617.848508749152,2,16,37075.56834787156,1
Bank_B,39,67699.9789631239,8960.7745459435,583.7444761043985,1,6,57745.09778084584,0
Bank_B,52,42871.83379114997,39065.52531792648,598.3148932067932,14,5,31294.678984626575,0
Bank_B,24,47971.14671581693,19305.93795034184,661.7137320985485,4,14,26115.216774761087,0
Bank_B,53,56598.620863879834,24475.720736915027,828.5063888596471,9,17,41570.21906158562,0
Bank_B,26,61881.0636861583,34921.37397193838,634.3389129163279,14,21,52118.49617636817,1
Bank_B,56,49704.52586435311,6581.844195360933,763.3135423466304,5,14,23790.961266806058,1
Bank_B,31,69582.375250453,35195.66517254726,673.7293937830752,2,19,49262.576373741365,0
Bank_B,30,47883.07291592564,35482.428293193036,698.4062331288527,13,13,8787.735751623768,0
Bank_B,65,45969.661871760196,37543.87801770114,682.7050023454462,3,11,37562.5285449836,0
Bank_B,43,65024.14919851451,18192.00552927495,757.2746232834661,9,24,32819.045707880505,0
Bank_B,67,30802.02653224075,44783.87014442965,727.016639158279,5,6,31428.746412189044,0
Bank_B,21,82024.16077110445,26917.61982701811,642.3801071357693,11,19,19038.197087337052,0
Bank_B,64,45091.80054070336,22982.908517194872,758.5248041795288,12,22,39056.21179675171,0
Bank_B,57,49006.615114180655,20143.12317633498,752.7154879897147,9,2,50581.80670117,0
Bank_B,50,56575.25304665798,38928.55444187046,636.8613801937533,9,4,41061.44746291994,0
Bank_B,51,96838.48709228562,27325.33271505067,721.3346460851885,9,12,42294.92609589302,0
Bank_B,54,96281.68464865387,28637.781267707087,760.7580106774724,12,23,9772.5370326831,0
Bank_B,60,75903.03943181093,30028.838141631102,681.5069726340212,8,22,31356.525160651356,0
Bank_B,46,102913.98084453368,24561.226117246242,633.0480971603591,2,24,46993.18225730935,0
Bank_B,28,58475.272287821484,26094.606203290376,717.4102383203739,13,10,39672.30462421469,0
Bank_B,60,53749.28129653213,13519.843961326185,713.6486611200366,6,13,47608.128683260285,0
Bank_B,49,56486.89814738489,16472.476505640418,688.7896401124258,13,19,42071.41051486478,0
Bank_B,62,50797.10254477293,24681.49101756014,686.7361906442616,10,16,43230.2532029752,0
Bank_B,42,94147.15659352421,19333.639562466513,577.3455228327894,14,6,19329.38794783516,0
Bank_B,68,74254.77362312339,40753.086025263,691.1011631139273,12,7,31871.16729323673,0
Bank_B,38,39987.30526546203,47233.27384784585,818.7540823521989,12,6,48987.09362204053,1
Bank_B,53,71779.9507261715,12596.308709331159,595.8298580548977,7,5,33172.819857864364,0
Bank_B,66,58939.482322456075,29079.651401133284,663.1464800043246,2,15,37656.64011420427,0
Bank_B,22,89277.24057520974,24194.375779847745,638.0704544832704,6,17,48072.29551024176,0
Bank_B,25,70321.56895785152,16931.97863356477,763.7972962258083,13,19,32625.0333300851,0
Bank_B,64,60545.564983820695,15787.369570467163,721.9495244903761,8,16,35568.63578893463,0
Bank_B,63,77557.33318334981,35206.066752067905,691.3039894504891,13,8,40655.44749058454,1
Bank_B,43,74101.55640094457,18581.621359941048,560.7804790102577,9,22,49337.30926419753,0
Bank_B,51,54261.92904430547,24585.13857701305,632.1176006963423,4,19,44409.14888518455,1
Bank_B,48,78659.93135389235,19095.116988816408,672.9058456690495,11,24,53955.563066245835,0
Bank_B,56,70432.3974784747,40205.292316130086,636.5764377586972,13,11,34822.06757628737,1
Bank_B,44,90599.79705899212,16278.806307942546,640.0865121732481,2,4,16746.578275482192,0
Bank_B,25,67439.57430589355,24057.737256985045,721.1551569631632,7,12,37430.63995869602,1
Bank_B,50,96429.65287441725,27498.574285368537,567.7414215552473,4,5,49420.4888530466,0
Bank_B,23,79436.0213073208,40256.85963465645,732.7769537384024,10,12,30609.18125249237,1
Bank_B,66,37205.78720299681,25264.10433519283,820.2239332962142,8,16,41730.29022423048,0
Bank_B,68,71158.4871311125,30447.06055921486,638.7923074435835,11,17,22808.091267876214,0
Bank_B,32,87579.0435899642,29042.69825163566,814.3778326210771,14,9,15248.347018700424,1
Bank_B,49,55492.6570318457,20675.63959085137,676.6767668752875,10,15,29734.147294174953,0
Bank_B,26,74079.70094045682,35048.11344312271,680.2822477143775,2,6,29989.56604382614,0
Bank_B,33,66186.85457908921,30627.90081468475,675.8834246097592,3,1,58031.947298405714,1
Bank_B,40,85966.50945974069,32003.02828502155,684.4746428416038,2,10,13321.243980944222,0
Bank_B,46,53960.4426172767,29747.928889742692,767.9927283688585,12,17,51874.11199860318,0
Bank_B,43,54350.33698836558,25825.705501086202,746.5413855497155,1,1,7688.58748881596,0
Bank_B,49,52230.907330223316,23995.112537843404,568.5907351509651,8,15,48266.12399427335,0
Bank_B,57,70819.06391592236,25128.92470001831,660.9124426528724,9,11,39878.50883444912,0
Bank_B,30,66869.64150860264,25674.698428331587,625.5693391312561,10,3,38408.138921832666,0
Bank_B,46,62268.81686820459,22800.008259732047,663.9400907014772,6,22,24946.25213670217,0
Bank_B,47,88567.583240048,8055.919689952727,625.1516902466509,9,7,34863.60900980909,0
Bank_B,27,60718.32485927199,19159.987121166378,600.1210411682076,6,10,57376.90704420843,1
Bank_B,42,30273.519966753658,33472.72844649622,761.026571057668,4,14,9572.526173431866,1
Bank_B,22,68920.55617422893,13647.913959553425,649.1197180781832,8,14,40323.02249209052,0
Bank_B,48,68000.76453191249,5544.293242745123,624.3355113856439,3,4,13165.746467354013,0
Bank_B,31,53640.28888150462,26286.71239936095,660.407414716425,8,5,46190.34959508153,0
Bank_B,55,106055.88367838901,21645.458005979817,650.7389173797028,15,10,23575.71494314044,0
Bank_B,58,55063.16175692493,36985.328073751385,596.1679183130336,14,14,47930.58363494724,0
Bank_B,54,44223.00652834776,17840.178441688346,690.0276209938136,8,11,51196.84188347299,0
Bank_B,27,25348.495182551997,38650.57624051446,664.5137951351011,14,19,30798.086164961365,0
Bank_B,25,71309.08053714309,30385.66744510405,783.7290820276125,2,23,39710.980153586876,0
Bank_B,48,42080.12924911959,23568.572854846534,753.3556708514162,14,4,56340.96691228075,0
Bank_B,56,84086.55103767096,17522.858812089093,645.6679097307097,7,4,33407.819028821745,0
Bank_B,42,85504.60487572182,22865.23111824143,641.3408291985842,14,23,55001.709585954886,0
Bank_B,57,44428.991683543165,27403.8834896931,693.4627011217159,7,2,32254.877664977706,0
Bank_B,32,68627.44577350256,35662.78711760486,509.33678997358845,2,17,24792.281439879775,1
Bank_B,56,116232.92070046652,38980.60700117951,651.1280244669698,4,1,40532.95796689077,1
Bank_B,52,93315.8534416988,12252.91277283446,761.3303295602814,1,18,62180.82862474302,0
Bank_B,40,34678.81922596569,28192.520958758814,690.6010490411082,11,7,40436.35853087762,1
Bank_B,34,29207.419357627732,10412.773436304728,757.8786679212019,14,14,14819.673639995799,0
Bank_B,22,104548.73247173095,13460.962093593991,673.1491887626462,6,11,29836.072598929833,0
Bank_B,33,55388.767649487985,34023.50144244354,768.5497124358748,5,1,27846.174589371614,0
Bank_B,37,42170.79286276958,23777.303981739642,773.721042811449,7,4,46559.04319994127,0
Bank_B,67,66302.95519325019,24186.659588446095,642.2016584634138,6,23,39753.518524120074,0
Bank_B,54,74309.04386164047,14134.26691836858,779.1219232778635,15,22,41805.983507630284,0
Bank_B,66,58759.44802630611,18919.97333400359,724.5902913160729,5,18,20450.638087884454,0
Bank_B,42,46015.33426288944,3671.100065931543,743.3477900710427,15,18,50344.712109569984,0
Bank_B,62,63105.650693435295,20476.648745940744,612.8077567334404,5,5,15461.263607148128,0
Bank_B,65,45394.721200809945,24695.165663391428,677.9847069949169,1,6,40964.73187669262,0
Bank_B,62,69935.20520377686,25978.208572796273,724.2872143844237,6,15,20741.238616599272,1
Bank_B,47,75592.39436682925,22070.4042636486,746.3680735796694,3,14,12957.144130561326,0
Bank_B,28,17182.47384906675,22058.837692017278,682.5619053329868,2,14,14401.605794519786,0
Bank_B,27,75765.98254422998,28916.517008141098,649.5689144805099,10,14,33054.08586990585,0
Bank_B,34,92416.50640373355,26824.193531422818,696.3025851829165,1,4,32859.40361687601,0
Bank_B,41,69856.81480725398,24352.118328626246,618.491744957398,14,9,23323.722784403835,0
Bank_B,31,74836.23721643019,8403.716839032237,732.7693355117223,15,19,58199.72599605055,0
Bank_B,36,80929.12946909714,13636.623239615987,664.5099202181243,9,12,6127.791254940228,0
Bank_B,54,106800.46562328111,21183.365544471824,736.617603069306,10,9,35136.47913667405,0
Bank_B,61,39379.12987335981,25370.87989724607,814.4351442792489,9,2,30276.574739886233,1
Bank_B,43,90093.5460423931,-3843.500499151396,770.0968387909256,4,4,38737.89053556016,0
Bank_B,56,119106.3374520088,19095.162746077986,675.0239652926944,6,15,44321.514912469764,0
Bank_B,41,57153.99188064767,24123.74824332152,666.2587036084477,3,20,47901.24293163318,0
Bank_B,55,71301.56695833277,34166.18555093237,656.4527641666936,2,9,31106.5441314532,0
Bank_B,63,58227.81758595824,38678.179904337034,653.6700408890774,8,2,33151.75056911203,1
Bank_B,57,33426.51717123865,39593.70249526399,732.1629978422365,3,3,35927.70927496714,0
Bank_B,22,64821.026748618955,26185.09688145298,661.5792348816586,11,15,24006.496298100486,0
Bank_B,67,62550.90675325139,26735.102155060486,648.46239396251,13,1,29911.852438008635,0
Bank_B,45,62276.236075723726,31466.608799165628,637.3497416744451,9,15,25782.84850914227,0
Bank_B,31,68327.68748555212,34797.51573798598,683.1778819000541,7,18,44828.349161772116,0
Bank_B,31,72735.41976320288,12612.454884423367,879.0373362761943,14,20,34076.51493935828,0
Bank_B,68,67550.52145512552,27745.503895262475,709.8645829931686,2,17,22888.520756935286,0
Bank_B,36,62908.47096769411,60360.480744935616,658.3515003293069,1,22,25579.138820612658,0
Bank_B,44,54780.03397235743,25785.164702237216,623.159589986202,1,15,37035.72406471047,1
Bank_B,25,12763.339911237497,21356.491608521,645.0067107068468,8,10,42243.833070872686,1
Bank_B,39,73976.869599886,13182.104243943335,667.5043544677604,2,13,40705.32550872781,0
Bank_B,24,47752.48472333396,40725.209300025876,853.6426779059717,9,7,43945.8722090798,0
Bank_B,59,62162.399339281634,33831.91720719279,610.9246743633263,10,16,45150.12208142111,0
Bank_B,43,78268.06795917566,12217.41778304668,711.0781276327676,9,12,26364.581139960093,1
Bank_B,30,74185.25842148677,36600.43611608326,638.63985974834,15,16,47815.5429473165,0
Bank_B,64,47964.01212337057,32420.024559458496,608.3717150107825,12,10,37389.57909959506,0
Bank_B,64,31841.192117955237,16166.324328396537,546.2965071220306,13,14,30276.793318709606,0
Bank_B,42,76648.19404257783,8605.362384690958,651.9440435670664,7,4,31048.298795508905,0
Bank_B,38,53244.515554835394,33894.90847759369,700.8557749392588,12,23,26985.297952630608,0
Bank_B,40,65725.9127789016,19547.49045276182,631.0965672658868,4,11,29478.713071566246,0
Bank_B,49,52557.04750900392,36657.49694407912,846.3504268379827,11,17,28846.398769485946,0
Bank_B,69,59729.87464830595,18571.800950233468,698.2266898964792,15,23,55806.91487110915,0
Bank_B,24,63736.438195071125,26495.497390699187,550.2909345418151,11,6,7856.673397170442,0
Bank_B,57,45621.86498876847,51202.325848097535,625.6046407971243,12,17,35792.632393576954,0
Bank_B,26,90682.15573178006,28310.536406012714,709.3426103240337,9,8,27779.813500634635,0
Bank_B,31,72225.82275647877,31167.79829731188,752.7782658095974,15,17,27467.058172852965,1
Bank_B,33,46640.74205181742,36616.18295328404,643.9749163833909,4,24,28587.566723534837,0
Bank_B,49,109279.65589029745,26567.6915867601,707.9774433141151,1,18,31943.00321719198,0
Bank_B,22,48415.06478887395,16190.553018885585,634.0399194563328,1,24,38284.26745475432,0
Bank_B,56,88328.17791650564,34664.57976180324,540.7076289336726,7,17,21479.259415800945,1
Bank_B,28,67775.87927984288,40274.63527831761,674.0727251404012,1,2,39517.60567134904,0
Bank_B,27,7796.975265642555,26059.863634711954,593.8045997284671,15,8,31703.64981505993,0
Bank_B,34,79148.42079159008,24046.485599552627,639.9391547730238,10,15,39573.16426041108,0
Bank_B,58,80777.22687651003,22433.237871069585,685.9454250525405,12,10,32395.510619093933,0
Bank_B,25,62877.09506680296,27162.24558952146,663.9125557899031,8,3,43526.21256078568,1
Bank_B,24,71276.26144517626,34742.8112497567,685.9412574951872,2,11,32690.97565192068,0
Bank_B,67,87709.93937269626,13226.48058224286,560.8943132480982,12,21,44957.22446355259,0
Bank_B,24,77435.89572193037,14841.78469758691,661.012145232383,10,16,32109.50562470698,0
Bank_B,57,22688.036933343486,450.42313816023307,696.5410917824522,1,5,19150.04468157908,0
Bank_B,53,16491.20876942279,26232.157630431448,696.3027577039562,5,22,34696.92215019142,0
Bank_B,43,58166.174445882294,41166.532716776506,715.4552295647484,1,9,13618.768821139227,0
Bank_B,53,84091.40894309334,18743.820670015062,592.4655470437835,12,24,57935.42794340658,0
Bank_B,66,78219.7633644259,28950.631678432394,603.3160922383603,1,15,30261.122441772666,1
Bank_B,38,94496.0258314226,5846.636637658041,611.8711106882281,13,3,39657.64296410142,0
Bank_B,37,67140.39877038384,12167.309261026217,668.2099614060145,13,8,54870.01555795732,0
Bank_B,52,16330.712617040284,41834.1917441688,725.2640857927728,6,12,33047.553056386285,0
Bank_B,54,58347.49273488097,16646.585444189725,599.1360936028451,12,2,52736.14415072187,1
Bank_B,50,66519.3275967033,38422.213250554334,668.9607090105594,10,15,36749.6953795654,1
Bank_B,25,41169.03716746437,26962.389103682024,679.4190852270993,2,9,52096.41906246441,0
Bank_B,29,62139.17624196995,30922.545033365765,689.769481785861,9,3,45530.5205697682,0
Bank_B,38,48039.83927217714,22945.24054518419,683.0203219058179,10,15,43806.46095131212,0
Bank_B,34,35619.88190157548,27683.528442230785,713.971087870962,13,14,27431.386803192498,0
Bank_B,54,61946.446050841696,32703.743914914914,717.6179071267617,15,24,29834.680158853447,0
Bank_B,22,53954.35807840257,29698.453824006247,591.8428166688118,6,20,60921.39831765498,0
Bank_B,68,38845.07319527706,40000.70711173836,713.3847637930871,9,19,24556.019857145344,0
Bank_B,42,73862.4620607126,13789.58645984116,636.2281032459905,3,23,53193.456893727955,0
Bank_B,57,56469.68656243495,45494.45929768121,614.1267182090666,5,8,43420.93629458153,1
Bank_B,25,59308.36412994669,7013.334461943396,724.2559072348567,2,11,25177.912744346573,0
Bank_B,54,80747.56765194028,25402.581858527985,604.6375174718737,8,10,64976.58332980762,0
Bank_B,31,29854.05957093843,19419.964290499935,688.7140893742508,2,17,56376.704701090406,0
Bank_B,56,77753.74106392513,8306.00230117434,636.4840956563623,9,8,20306.496430322855,0
Bank_B,69,52348.61669548266,33593.71578793444,826.4086068129066,11,23,36311.038695571755,0
Bank_B,33,65597.34911465958,27153.84010922863,648.0354943211598,9,21,28217.46167117774,0
Bank_B,29,40407.91783175514,35961.20138044945,784.2262324310775,3,1,26731.451312544155,0
Bank_B,44,52047.83838901941,30713.796235385864,759.3292270218767,7,20,38561.51680641073,0
Bank_B,55,67478.45539114653,35456.786982520134,651.9977071748034,11,8,48408.6215877003,0
Bank_B,26,58144.87127691977,26354.779152679122,609.5060944438937,12,23,32618.44328500648,0
Bank_B,45,55059.26511065629,15323.102155262255,680.187856937782,4,16,63246.01981978804,1
Bank_B,62,42817.51509026057,4118.558748819385,661.3044021935544,6,5,42933.549856474514,1
Bank_B,52,74637.36758651353,23453.2291035984,805.3111342664598,8,22,21102.356653260606,0
Bank_B,29,57244.69113625545,26221.13233731634,743.1339790542049,1,8,24037.123165069843,0
Bank_B,29,26229.440527744067,25795.79332393601,598.8683395841446,14,5,27739.005267575503,1
Bank_B,57,98759.79010344076,19871.14124303091,507.0000883791196,6,18,32981.005439301785,0
Bank_B,64,9859.07648879908,17176.467225508888,665.7658189342068,4,6,4452.962081297173,0
Bank_B,65,69961.64689257265,20066.864363495253,624.0972827292729,15,5,33171.97643525095,0
Bank_B,24,77964.07336662106,16428.178228944933,805.7576146730994,13,13,26062.83158320508,0
Bank_B,64,48255.42756359759,28258.15555857496,725.291852369417,14,5,53364.799276271515,1
Bank_B,64,60634.9441308583,7426.5189069023945,586.4430796936417,14,4,35330.00489913335,0
Bank_B,33,86206.17699658638,36269.25847532658,694.6319533440223,10,13,27898.059766955063,1
Bank_B,50,41460.72552075783,32975.84197334876,642.5300853852859,1,18,34860.904335916355,0
Bank_B,36,102341.14753688793,28123.191816893694,688.7385701285007,4,6,16375.456274530028,0
Bank_B,32,57038.58469707836,17618.547408942173,636.4024249744148,10,13,52482.25764427573,0
Bank_B,46,65775.08349909695,12832.473605090336,668.5674886903122,6,1,27156.70683682132,0
Bank_B,42,84181.00361332757,22760.250683002174,697.8504676792386,1,23,34514.5669909313,0
Bank_B,54,54169.33445003633,14240.338288776844,641.3043129166257,5,21,24311.827977620058,0
Bank_B,49,68909.75190631408,26243.905452064006,665.9229935509413,4,11,47342.438376043836,0
Bank_B,28,66443.38625712975,31912.554433701116,697.9671892129903,5,18,36091.30017021548,0
Bank_B,60,18610.24739689908,14488.9966295942,778.0484332782866,1,20,25108.146982244238,0
