client_id,Temperature_C,Humidity_%,Soil_Moisture_mm,Fertilizer_Use_Level,Crop_Yield
Farm_A,39.949275366687786,65.2641375734356,381.31902028343166,High,High
Farm_A,27.486901930841203,63.813874196114945,281.39558792735227,Medium,Low
Farm_A,29.71705755550052,78.28456184690495,202.44490679806876,Medium,Low
Farm_A,30.717939682525802,58.58311928336996,320.9804986012059,Low,Low
Farm_A,31.354212886764973,64.52877394573915,246.40715988837607,Medium,High
Farm_A,29.133603541130515,61.10151778861678,283.1810668444798,High,High
Farm_A,21.15270702341703,50.6304503598883,290.1738940286308,High,High
Farm_A,34.74586853213836,55.08264710485955,283.07530178538514,High,High
Farm_A,25.797645321570347,56.62881569227523,243.36654740615518,High,Low
Farm_A,31.721778846439783,43.82194391232005,255.25313232293172,Medium,High
Farm_A,29.30301399668383,71.09479727587006,204.53219562463536,Low,High
Farm_A,36.59151162426335,43.51405769142527,259.39575340282175,Medium,High
Farm_A,31.721921086892674,58.884471017719285,213.30868227581658,High,High
Farm_A,31.704763451108132,51.6040213178984,319.1213280867555,High,High
Farm_A,29.504528498793654,50.95769016324058,321.6131475317078,Low,Low
Farm_A,32.35022093684101,54.43562970642667,289.17859858620557,Medium,Low
Farm_A,20.07269489791119,50.84965533752466,333.86797608432107,Low,High
Farm_A,26.12482905288138,72.06751583923439,345.8041612098327,High,Low
Farm_A,23.812866808887136,61.64112707749455,366.43204141241154,High,High
Farm_A,31.565922369324902,85.28498137338026,317.08501918154684,High,Low
Farm_A,38.490464531668664,47.02392859243308,378.3898065598236,Low,Low
Farm_A,25.702499800999114,41.037837974585074,245.32817089517943,Low,Low
Farm_A,22.666074046921615,52.47896779671545,348.76562292389895,Low,High
Farm_A,32.578140442219784,67.01740087853938,404.0634814383361,Medium,High
Farm_A,28.116497850482173,56.90527794571007,330.2611850509128,Low,High
Farm_A,35.577166486905675,54.49758501139383,374.88882706210114,Medium,High
Farm_A,33.563560144306656,31.752746879121243,281.3840473531039,Low,High
Farm_A,32.18656593519481,50.12564638111169,280.3785222771092,Low,High
Farm_A,33.317238645757556,49.1363020191249,329.3166487789068,High,Low
Farm_A,28.019369510053856,53.20341198028931,344.73617573235686,Medium,High
Farm_A,24.968653228372574,54.84035892849306,298.61422168773004,Medium,Low
Farm_A,28.142642500692247,80.5580421599507,334.76014500419996,Medium,Low
Farm_A,24.17594530330698,69.13647909664071,318.5001423105183,High,High
Farm_A,26.527558569861682,55.70747044968044,194.25668524915048,Medium,High
Farm_A,35.97610335760857,67.17303392852637,296.8945335039908,Medium,High
Farm_A,36.14419647536277,40.793166434963,309.47399106105405,High,High
Farm_A,27.89820639273506,78.865413333656,319.2716285870631,Low,Low
Farm_A,36.408296083919495,70.7519819698425,194.6618954300252,Low,High
Farm_A,33.14191018018811,56.40738946852583,246.61825746995112,Low,Low
Farm_A,28.602158478667285,88.52338882670506,312.240968694727,Low,Low
Farm_A,31.86884214046747,76.52935046096137,223.06222378623733,Low,Low
Farm_A,32.53567244772634,69.78969610765617,243.1156271724633,High,High
Farm_A,35.82516052419729,41.31609132578168,201.4999772290563,High,Low
Farm_A,33.54359336758966,48.5971582655687,314.35666770614927,High,High
Farm_A,28.1122267179552,64.15084458882474,235.1245180008885,Medium,Low
Farm_A,26.210719019970618,79.98283666141178,311.3295995746405,High,Low
Farm_A,22.192533887790702,82.55129742643499,283.4939953016775,High,Low
Farm_A,28.941665090344117,48.06465355507086,290.80765596390603,High,High
Farm_A,20.186462099957815,54.08059781702401,200.63299115698777,Medium,High
Farm_A,28.712699075442874,42.69974234106061,356.86572711823646,High,Low
Farm_A,34.214156223642156,78.09720233122582,309.47819282173157,Low,High
Farm_A,25.036174121240897,61.76826759155033,291.4324503598191,Low,Low
Farm_A,27.702255294191218,33.9283254068192,352.2625507436539,High,Low
Farm_A,31.748847603030292,78.58519488023947,434.21728712116555,High,High
Farm_A,35.60928928115236,94.80061083025889,309.8065729511954,High,Low
Farm_A,25.47965855132,58.88630001023459,291.7897947651742,High,Low
Farm_A,39.85432135358899,59.707969513843544,258.1145284052515,Medium,Low
Farm_A,24.60303771450323,60.578877940984206,320.55910797921445,Medium,High
Farm_A,26.50340896086169,77.43687429888459,302.34502828451053,Low,Low
Farm_A,33.484927611715285,44.60446188501162,361.5000286359575,Medium,High
Farm_A,31.015746007956036,67.45163360650365,251.07718733003964,Low,Low
Farm_A,22.74446806414996,63.27037638198848,251.05928769594303,High,Low
Farm_A,29.293887321728747,80.10423855500986,299.9426605462268,High,High
Farm_A,26.389660035021862,42.700013951913824,215.6327826444645,High,High
Farm_A,37.566722510697346,82.22273689262374,186.7742510301942,High,High
Farm_A,25.324165850783572,50.25722683644253,320.52808076134716,Low,Low
Farm_A,42.222913762912526,51.86576493356004,210.16309935109734,Low,Low
Farm_A,37.451897350964906,43.23375519110737,282.06481134755404,Low,High
Farm_A,25.041697786831673,70.34147355772699,293.9337360345818,Low,High
Farm_A,27.962249899147604,76.58850636535963,271.80262559708785,Medium,High
Farm_A,34.40357194003242,85.40326186073032,286.50797296640917,Low,Low
Farm_A,28.553177874410856,56.67467130001399,242.53141948920637,Low,Low
Farm_A,36.01238873826504,64.75720477065713,297.70693703154893,Medium,Low
Farm_A,25.843646130238447,45.52151098682314,269.43653004025913,Low,Low
Farm_A,32.797885307552335,47.79704475950646,294.93108718678997,Low,High
Farm_A,27.536136358785317,67.92776826592389,364.0696274491419,High,High
Farm_A,26.625329906047238,53.95386016402454,399.5776651102367,Low,Low
Farm_A,25.839693475750718,56.69270768748883,286.76926483139357,Medium,Low
Farm_A,28.532972420789775,38.25870406233872,316.29204260739624,Low,High
Farm_A,36.04173908786782,59.1435508374592,336.6822573340648,High,High
Farm_A,32.611253180088895,58.53127130335644,413.62173602234407,High,High
Farm_A,34.44518561139946,40.675385738046934,314.6357741070927,Low,High
Farm_A,30.7049134980603,83.82940392065393,334.77012372751494,High,High
Farm_A,24.294957451236307,47.114586916969365,340.6774019985275,High,Low
Farm_A,31.43097379524011,22.522596181928236,181.1783571831068,High,Low
Farm_A,28.306543300390626,56.52772520999682,299.39939633502684,High,Low
Farm_A,38.47861438905433,88.45933042159668,307.8346864123262,Low,Low
Farm_A,35.11765322092673,20.263506850994105,367.57514517280606,Medium,High
Farm_A,27.560033418963872,72.31450326552601,218.1197541271664,Low,Low
Farm_A,30.598001313335523,76.58447537286106,346.08517425501765,Low,Low
Farm_A,34.889077748431,28.41529587239513,357.6795171658463,High,High
Farm_A,36.93174698631422,86.72305022950567,249.73469882592667,Low,Low
Farm_A,30.261592739112416,67.36242750927143,235.71587908766614,Medium,High
Farm_A,29.813437958766826,66.06087926189126,232.68150432561094,Low,High
Farm_A,25.51254218416395,40.31726283708326,325.1357445886629,Medium,High
Farm_A,28.258532732092714,94.60531375430416,291.0612458108547,High,High
Farm_A,32.50120234718285,51.99599540341249,361.0410649406524,High,Low
Farm_A,25.616131093940776,48.59728903156899,301.92534912478794,Medium,Low
Farm_A,26.02221466029559,66.36590906791518,363.97593348800797,Low,High
Farm_A,18.915905803229677,49.99038498968427,305.18864184002183,High,Low
Farm_A,27.09108983303973,42.39180053386541,290.1031135507659,High,High
Farm_A,40.339531690817765,57.33092737512092,325.9931719899906,High,Low
Farm_A,42.84953517737667,39.626824972107066,230.15329542660203,High,High
Farm_A,31.693491844195925,57.2476913550224,216.50999234518264,High,Low
Farm_A,33.07420698651487,86.67982689807373,332.8473556162139,Low,High
Farm_A,34.1403303818619,54.02786984117295,269.4038939294115,Low,Low
Farm_A,25.358141650888903,68.51635615629104,259.47176451873173,High,Low
Farm_A,21.319521207007504,69.60814402612161,306.15391008280903,High,High
Farm_A,25.55324003460396,80.6742614043401,281.8621733600222,Low,Low
Farm_A,27.24219595537995,74.04313514369925,309.24051512448693,Medium,High
Farm_A,32.21039518400504,78.3169661778974,248.46552992897657,Medium,Low
Farm_A,25.690575355025302,47.52067623758323,268.0858636735753,High,Low
Farm_A,40.059129982213136,39.46295193975803,265.5583802837705,Low,Low
Farm_A,30.713741680224782,37.66280373151308,304.7062133894638,Low,High
Farm_A,35.341896668470085,69.06181334382777,415.18193760523945,Medium,High
Farm_A,22.60277888430138,47.49545782637322,333.7224701201834,Low,High
Farm_A,28.616820654192768,66.76337062818773,276.30675649202357,Low,Low
Farm_A,28.17100163603249,32.80150070995432,247.06947047354004,Low,High
Farm_A,25.966268098952554,34.60977576733595,327.9850236205711,Medium,Low
Farm_A,30.93769392206981,53.3265848017673,254.8319521226155,High,Low
Farm_A,35.973814309384686,73.41970781360808,231.3570274259468,Medium,Low
Farm_A,31.757399501761007,54.37793423257392,277.46893579625527,Low,Low
Farm_A,22.285992423951768,50.50867455172441,329.82205687908765,Low,Low
Farm_A,26.828570761552985,66.32319125304842,313.3409198147701,High,Low
Farm_A,36.18862242764568,80.68352549769705,286.6436832029654,High,Low
Farm_A,32.31567637120505,74.85357680557775,270.6517156453839,Medium,High
Farm_A,26.496736728277227,73.2397211551968,278.52674282494206,High,High
Farm_A,34.41523063850515,62.4073443596022,410.62655196986213,High,Low
Farm_A,29.928227667179257,58.0481605546517,312.4817237894494,High,High
Farm_A,27.158973153017953,72.25301954298394,278.68657216617873,Low,High
Farm_A,26.1991347244239,62.66875210514809,363.26830465157826,High,Low
Farm_A,37.43331832126587,61.097954865025415,292.487850560087,High,Low
Farm_A,32.69572058975075,74.67554906654658,238.84015491394285,Low,High
Farm_A,38.47255880849249,47.097109568662525,414.73842957738924,Low,High
Farm_A,26.17359969028329,24.03751693305513,322.51333173197435,High,High
Farm_A,31.09654817790087,51.42380937065908,316.6303755162099,Medium,Low
Farm_A,27.4295847364307,56.87491268901667,345.48105657095033,High,Low
Farm_A,28.115448377950756,74.94786950844872,263.51676880894365,Low,Low
Farm_A,30.1194754849315,56.037434851269985,296.95410836146084,Medium,Low
Farm_A,31.10738848837958,19.165833886152832,347.1272614226736,Low,Low
Farm_A,28.902597233928358,45.20509854112414,292.44870230764735,Medium,Low
Farm_A,26.804748014574848,74.93372271003045,385.1586304959019,Low,High
Farm_A,36.206961656565944,54.76526923397497,257.87512543166497,Medium,Low
Farm_A,32.01595605380261,63.03490222326212,327.10449624001865,Medium,High
Farm_A,29.986248794829088,60.31590297546539,288.5830832350279,Low,High
Farm_A,33.099045537651506,76.9684513748852,296.6733923279055,Medium,Low
Farm_A,26.426596615047842,67.81919857520722,316.083927068825,Low,High
Farm_A,30.8402990298341,44.02712392905072,260.2891500692783,High,Low
Farm_A,37.27790409244677,72.11192753418668,294.67560584097265,Medium,High
Farm_A,27.73103757417958,73.04903478672038,355.7583387044507,Low,High
Farm_A,31.38679230982338,59.6658153122443,316.1041155383493,Medium,Low
Farm_A,29.94453998025699,63.38642284667632,300.88066259668284,Medium,Low
Farm_A,25.12316986360875,79.55261897902139,333.2351372666555,High,Low
Farm_A,27.23539581316349,44.043155758469524,260.50762804753725,High,Low
Farm_A,26.612414640581015,58.335195423423976,269.1161255619201,Low,High
Farm_A,23.764021978532845,59.761232324966365,345.8005159895545,Low,High
Farm_A,27.719471324297146,74.47700385858569,356.2846408008458,High,High
Farm_A,24.004313828258645,64.74537482304217,255.73756569378887,High,Low
Farm_A,38.54914093038499,57.46916732704094,290.850328909665,Medium,Low
Farm_A,24.488452628793542,83.5479965438995,303.43185242138577,Medium,High
Farm_A,30.267613989495228,63.644060316385605,352.776848682471,Low,Low
Farm_A,30.05172007917881,41.74075961669281,307.9731253402065,High,High
Farm_A,28.82436833725444,39.57791495800906,323.8971938666953,Low,High
Farm_A,35.09406039850472,62.45108211033606,240.21881145723938,Medium,High
Farm_A,26.88936081371643,51.69468386955504,345.0775628287382,High,Low
Farm_A,35.3007385260133,54.00151406803295,313.4647376290367,High,High
Farm_A,18.3332607907642,24.331866978346966,331.1974970922734,Low,Low
Farm_A,36.502470761654024,64.18487692122712,343.0908401609412,Medium,High
Farm_A,31.239056397572632,79.24710457947121,326.9736686846686,Medium,Low
Farm_A,31.084532218661813,78.56480636267997,318.9883818020448,Medium,Low
Farm_A,32.30220253789868,58.90729249421742,339.20832221087795,Low,High
Farm_A,39.605838102845205,72.02271478315514,348.8657650525734,Medium,High
Farm_A,18.509442064351273,52.219791267964226,170.98141720174402,Low,High
Farm_A,32.56774512509637,54.517410945221016,292.4350389883739,Low,Low
Farm_A,22.855713817279046,63.32825263158149,222.99570124941476,Low,Low
Farm_A,31.261589528652696,44.08059702432777,297.7267511935498,Low,Low
Farm_A,30.86652349642897,45.65583813652301,382.45331436002436,Low,High
Farm_A,33.13245200755279,62.09830849258691,349.80591074555645,Low,High
Farm_A,25.362178235687708,76.03919186358661,235.46412401057938,Medium,High
Farm_A,32.14675117711236,65.71866399717109,293.20363550721163,High,High
Farm_A,22.336497200550347,57.05579022918095,315.0850004450868,Low,High
Farm_A,30.87768114789299,70.93138924715669,230.12513380403678,Low,Low
Farm_A,30.529311990240263,72.37001001615843,269.8664057720668,High,High
Farm_A,21.25005725588167,67.59906041252975,322.54284332442074,Low,High
Farm_A,32.800075737039634,29.714711624386762,281.52345768718203,Medium,High
Farm_A,29.791957711344697,84.22168186064778,283.89859227539705,Medium,High
Farm_A,32.92952100582325,48.94844796078567,229.23664040379063,High,High
Farm_A,31.092670212054728,58.85455201019049,284.8851783730655,High,High
Farm_A,25.57920760028116,21.173750516937005,302.9883918686641,Low,High
Farm_A,34.747614589805046,77.14214458166339,361.91814162550554,Low,Low
Farm_A,34.80152398140735,66.93725436100281,241.03154391836915,High,High
Farm_A,30.86127193205519,88.6171318347192,296.372883838238,Medium,High
Farm_A,36.24752450353079,40.00833903780526,282.5280336391522,High,High
Farm_A,26.137156256218795,44.655817196497566,271.10073067881626,High,Low
Farm_A,32.6881495147494,66.42279371715864,286.000334906276,Medium,High
Farm_A,23.604846318901068,54.946530180566036,312.78194875665815,High,Low
Farm_A,33.15074388213931,31.84921903975895,320.52660072046257,High,Low
Farm_A,34.4014253949189,73.47209581224953,246.22886115776674,Medium,High
Farm_A,26.958867462776205,65.44673441616786,315.55549955715975,High,High
Farm_A,20.551753539519236,54.04207025781019,244.88651297720722,Medium,High
Farm_A,25.00400147249487,63.29695102497153,318.28242933279523,Medium,Low
Farm_A,26.869994369306006,76.74369585777188,375.4023795709577,High,Low
Farm_A,22.069491705890183,50.0553182986617,320.7576992174355,Low,High
Farm_A,26.689601058330155,88.8516869223743,261.2692514990709,Medium,High
Farm_A,28.24187416069538,64.43144717582672,224.25378623149737,Medium,High
Farm_A,25.99466504800088,59.55387518766924,272.6944498630715,Medium,High
Farm_A,30.146257398509377,55.94584858484753,294.6940242215334,Medium,High
Farm_A,38.52325502964068,44.62790769994308,273.9747546014706,Low,Low
Farm_A,16.478041841986126,50.551731714542846,275.58630787742277,High,Low
Farm_A,33.166634130356194,53.751635552426954,355.98951753700936,Medium,High
Farm_A,35.88772362384793,56.81132058017148,273.9568167424572,Medium,High
Farm_A,22.09624591345279,54.20317153866112,345.32828803418505,Medium,Low
Farm_A,26.606784693529484,55.226437083860695,260.9421810934443,Low,High
Farm_A,28.700999296162436,83.97807168144512,340.106422930906,Medium,High
Farm_A,24.244231317235652,17.413820107718593,259.5309589458623,Low,Low
Farm_A,34.78351593192829,45.7479637067474,290.06574435255186,Medium,High
Farm_A,34.63433442875979,93.06343453943461,261.4808530641938,Medium,High
Farm_A,23.84930878120956,63.9480438449514,279.2155899855219,Medium,Low
Farm_A,29.47828603506554,65.89960575007986,263.09714581693044,Low,Low
Farm_A,30.90625581301025,53.78076375334541,347.20030713307455,High,High
Farm_A,27.493769308832604,81.39889470486699,316.4466446962049,Medium,High
Farm_A,34.20159563792424,46.2615390930042,243.07574550311585,High,Low
Farm_A,30.946641536461872,64.45866410070187,240.53837674614354,Low,Low
Farm_A,35.26992885591438,69.97433186603574,250.59183261647954,Low,Low
Farm_A,28.18441669422217,29.88814708882485,280.5826530849421,Medium,High
Farm_A,28.471904444658435,85.1801201005885,204.41797246741214,Low,Low
Farm_A,17.21841066264333,62.12160769385032,367.4440173560639,High,Low
Farm_A,37.488492580207314,62.50555501089533,320.86975653669583,Medium,Low
Farm_A,39.67340614706909,43.88541920660269,328.0446361340903,Low,High
Farm_A,23.733044143879226,68.93236346458886,270.50526217685547,Medium,Low
Farm_A,22.838756723900534,51.5918223588304,249.7073217625518,Medium,High
Farm_A,21.45345152354477,75.8228860381633,290.65570848096746,Medium,High
Farm_A,40.30411400567673,68.56871489382746,332.20949302687757,Low,High
Farm_A,22.17708486943229,84.44463196669199,281.36622080240124,Medium,High
Farm_A,26.207685188500655,45.44584824096244,372.91022441937014,Low,Low
Farm_A,24.18269184050004,61.79398017326174,268.2288446582122,Medium,High
Farm_A,33.18077742519718,35.64699923402391,305.96483525110085,High,High
Farm_A,29.6652004835143,84.93115111522002,302.6387758148911,High,High
Farm_A,29.466621590278393,77.23889025045952,327.7787804070518,Low,High
Farm_A,19.22204530128446,37.21633762364898,168.46349315854684,Medium,High
Farm_A,27.42608662542629,63.65295306279517,296.97981354015457,Low,Low
Farm_A,35.63890125316949,55.29388083968564,321.0076646993143,Medium,High
Farm_A,20.690249325629765,61.68481748204719,357.308913035243,Medium,High
Farm_A,29.510067766396542,60.80126221364316,234.32554341546876,High,High
Farm_A,27.013176172312587,52.68489038581501,322.98902920251567,Low,Low
Farm_A,29.12589818018062,30.297743114175187,274.91355475355607,High,High
Farm_A,39.06703849257711,54.85681707663654,313.91743173223347,High,High
Farm_A,27.453933187004328,58.29392140223042,303.5932082229167,Low,High
Farm_A,29.510845939500282,43.38087493627506,234.56108439615355,High,Low
Farm_A,39.67194263954265,45.46083469001775,307.7348374672662,Low,High
Farm_A,30.32310515590266,34.99265494233967,303.13380250809894,High,High
Farm_A,30.44928081456691,14.885514904593641,328.55897031096043,Medium,High
Farm_A,29.00166786931301,34.39237911703695,316.228376743707,High,High
Farm_A,29.369480153401426,48.09320213971546,307.46781007328923,High,High
Farm_A,27.2089573358409,57.268882948621105,295.90241074684525,High,Low
Farm_A,35.4541133392776,47.98863670910673,236.77875401912183,Low,Low
Farm_A,30.22745738165376,68.37504634817559,392.83237182809773,Low,Low
Farm_A,27.591170144532626,66.71183313199455,284.60488288647,Low,Low
Farm_A,27.41206973766863,55.52610769027638,273.40553212491216,High,High
Farm_A,28.67120090643554,79.29938715155292,269.5007689240728,High,Low
Farm_A,30.886895854572337,28.501901516714298,270.0062915699592,Low,Low
Farm_A,35.49164600347024,47.74074374950384,338.789282839661,High,Low
Farm_A,30.821473826852845,92.94334713229199,324.64932292572297,High,High
Farm_A,29.712411234972684,72.85408955577164,317.75281391194596,Medium,High
Farm_A,38.15785868827378,69.32918716428316,262.1436576591975,Medium,Low
Farm_A,28.811444789270606,84.58187897000889,330.50293837781015,High,High
Farm_A,34.0140202910661,103.44777908279619,344.025383193927,Low,High
Farm_A,32.48044248146282,54.93523905610277,282.47772578818916,High,Low
Farm_A,29.339317055492263,52.144030458428674,232.07129923712628,Medium,Low
Farm_A,24.60131839362076,51.0234362912843,251.67060545073423,High,High
Farm_A,40.465989661049726,37.321748706551794,357.9690521650261,High,Low
Farm_A,34.86550780507536,53.13550125993577,309.28442902093695,Medium,High
Farm_A,26.398661407947316,37.09351627525696,347.95664651627396,Low,High
Farm_A,32.851710634031804,53.36365516134645,282.9412709664995,Medium,Low
Farm_A,29.853494283908656,48.48256102189204,264.2076729336068,Medium,Low
Farm_A,25.92763942777459,45.23017822729106,260.3738276442394,Medium,High
Farm_A,24.2896088045281,60.43390296092326,228.32370138557522,Low,Low
Farm_A,19.47444405968605,42.9423183629616,255.358520134096,Low,High
Farm_A,30.50842697723649,61.58480737539092,369.7312694105588,Low,Low
Farm_A,24.773928188396447,34.18236262065413,254.19292417093283,High,High
Farm_A,24.508805615768317,57.46660014918119,313.0313928800013,Low,High
Farm_A,31.493272241297454,76.25881449803413,380.204562673862,Medium,Low
Farm_A,32.110542967449526,83.35322754820038,289.9762695421061,Low,High
Farm_A,21.16494817497225,47.92801877137672,327.4425212904414,Medium,High
Farm_A,26.730508058372116,60.409700697771584,297.6314648727782,Medium,High
Farm_A,22.089116183269365,65.17726724709661,257.51293339200396,Medium,Low
Farm_A,24.50176352975369,58.38008024754198,269.851754992392,Medium,Low
Farm_A,31.589541920478375,63.83471555775645,339.7927814827023,High,High
Farm_A,31.383003827555903,77.93220976238219,270.1685470694135,High,Low
Farm_A,40.489696695662154,59.96280253315259,355.80940322169243,Medium,Low
Farm_B,28.594973429849656,57.02900253712836,282.27214856514945,Medium,High
Farm_B,43.157202027132584,45.45744741231016,295.96471738914363,High,High
Farm_B,31.901955269489505,51.26539308103227,231.04538034601842,Low,Low
Farm_B,35.35541540364016,50.88791568569539,279.78190036549887,Low,Low
Farm_B,35.84421778701359,53.81423407799501,297.64449421844836,High,High
Farm_B,32.40025134002501,56.425934432906224,237.94789393981802,Medium,Low
Farm_B,31.604382555922886,57.53158545565989,338.16670754669383,High,Low
Farm_B,32.556633220811776,71.28487339541155,317.9444879973426,High,Low
Farm_B,29.37412785808418,72.70323155827371,294.2387883723901,Medium,Low
Farm_B,28.075285557949595,78.05304872860039,317.16168992000377,Low,High
Farm_B,33.883230141970735,59.15798575560623,230.52004182832172,Medium,High
Farm_B,35.204570414036866,69.59639162673366,287.4970772104051,High,High
Farm_B,36.84850553827093,43.70918126822871,362.7701804729948,Medium,Low
Farm_B,34.729348218420725,65.25555324579507,257.78379814084644,Low,Low
Farm_B,32.145664307611476,49.24936756624468,355.0130801615485,High,High
Farm_B,29.910322597124303,53.00544033832631,224.35216166998663,Medium,High
Farm_B,26.327133067137133,29.702800014926492,240.23416009047068,High,High
Farm_B,36.176743253764556,96.9631866149883,316.33822388307544,Medium,Low
Farm_B,25.608683735882668,61.498304316138196,324.0372289883992,Low,Low
Farm_B,37.483552037229906,61.8606767764008,268.70577345492575,Low,Low
Farm_B,30.478679169332818,51.10012665555099,273.0769269688729,Low,Low
Farm_B,34.964648846477644,35.53088256647753,279.82634700034976,High,High
Farm_B,31.601509665242727,69.97125407929602,349.2115721230974,Medium,High
Farm_B,24.51177675210264,42.80399539923323,323.2886659245412,Medium,Low
Farm_B,21.816126256964935,74.13004375404847,353.37084765162,Medium,High
Farm_B,32.76849962628424,53.082454019480714,337.82823374565703,Low,Low
Farm_B,27.620723317032873,58.96046955943331,332.79857324798206,Medium,High
Farm_B,33.45133199586459,59.65466312346885,268.3285517901424,High,High
Farm_B,33.324645099529135,48.52542369932105,322.6026879042112,High,High
Farm_B,28.58906119592735,82.0030993523203,326.9640225440338,High,High
Farm_B,29.20663247260374,78.78550644991162,327.6884231407716,Low,Low
Farm_B,28.237878724681362,70.3570902918227,313.28084965862666,High,Low
Farm_B,39.558312031405165,67.11806019698298,304.6436200911756,High,Low
Farm_B,23.112712964873133,57.331231862934025,254.35945403517434,Low,Low
Farm_B,23.082538137328545,26.663388381145133,336.13604897265765,Low,Low
Farm_B,32.48307691483678,55.195730808505886,255.1717411297861,Medium,High
Farm_B,35.16945394534196,82.00607452564972,348.6308821353871,High,Low
Farm_B,29.44732201496159,32.25443781492059,256.0418492189334,Medium,High
Farm_B,33.7122945679631,50.436186868860545,310.8341559482143,Low,High
Farm_B,28.48324966261433,50.82450508300532,153.19189849504218,Medium,High
Farm_B,35.34572131967957,48.3984376219851,306.6093234757443,Low,High
Farm_B,29.426414379377103,75.93500493630088,296.3347421455221,Medium,High
Farm_B,36.96590628967453,72.59023671347403,343.64121755028174,Low,High
Farm_B,25.169216383147916,54.15424664709894,207.56821541847398,Low,High
Farm_B,33.4961529036007,41.75011181209723,381.4469112821788,Medium,Low
Farm_B,21.960525967854654,56.33578590335199,321.714803799768,Medium,Low
Farm_B,38.654257729349865,47.475744475684834,289.47443317001296,Medium,High
Farm_B,29.33410929866159,51.05382888046681,285.04091137862827,Low,High
Farm_B,26.253211552886114,56.67695103624393,241.1518943615016,Low,High
Farm_B,39.10271953970908,78.94113724721458,343.83947772769767,High,High
Farm_B,36.13968673692665,59.82509466166777,388.80436401900323,High,Low
Farm_B,27.696124931341735,60.003322745954996,382.5724915137622,High,Low
Farm_B,30.714255064960398,60.150268852491074,367.26906238138605,Low,Low
Farm_B,29.457976035626086,73.17221903007797,287.68140707933236,Low,High
Farm_B,31.677631128123565,56.918024705569124,319.0583853745301,Medium,High
Farm_B,24.804566785353124,54.152015643097975,213.67394940682848,High,High
Farm_B,30.33919256958469,29.701090017657954,372.0972502900945,High,Low
Farm_B,27.43812879661653,60.83795909766746,284.51751430059693,Medium,High
Farm_B,33.1739131998516,48.58462223258479,268.5363604613043,Low,High
Farm_B,32.18720538832793,70.07547275731889,271.36591799203507,Medium,Low
Farm_B,26.005226139411683,30.293486556509695,306.5163370872481,Low,Low
Farm_B,26.411923018800113,65.79573980772092,341.88821107732946,High,Low
Farm_B,28.561385130269763,61.953999283035365,312.9456373771388,Low,High
Farm_B,32.637575078778006,101.53338464441413,270.32636621318034,Low,High
Farm_B,37.90270920304185,70.17688729517758,264.0554792415188,Medium,Low
Farm_B,31.02034351137491,56.27076219349984,331.33068186315353,Medium,High
Farm_B,30.912579982906777,68.68524161691654,294.9068244950985,Medium,High
Farm_B,34.66873104418996,40.19714646251261,291.4380521772476,High,Low
Farm_B,28.382602890616862,42.62380241140815,309.88246514497536,Medium,Low
Farm_B,32.00345918542853,55.147361706245455,295.9560213554437,High,High
Farm_B,33.26153075805115,35.529973343743904,324.01302507029624,High,Low
Farm_B,24.72446162259775,67.02364947107301,298.9911674149365,High,High
Farm_B,30.10846027763142,45.804330189632736,296.5736377571238,High,High
Farm_B,28.250670805021034,65.96778011653979,350.83148374431545,High,High
Farm_B,23.64294408912962,41.2906103245477,285.29507630971835,High,High
Farm_B,31.354182579169773,64.67244103032668,255.71688691718845,Medium,Low
Farm_B,33.33134836021762,68.66967785459336,328.8681762553331,Medium,High
Farm_B,29.35670276823972,78.14923887838067,355.1144687464576,Medium,High
Farm_B,32.45039814125748,68.21483657878788,328.31532693667936,Medium,Low
Farm_B,27.22443131836144,30.343935391344658,354.20665437389005,High,High
Farm_B,33.61413447492756,61.67698737305082,350.35786002983343,Low,High
Farm_B,32.589973881957256,64.24756508004546,326.71234664375277,Low,Low
Farm_B,30.174334413895732,89.95275328033277,295.5938079496653,Low,High
Farm_B,37.94253647176814,76.97715241823136,305.7426199781355,High,High
Farm_B,26.045591041527175,60.5101214434222,231.74891022866825,High,Low
Farm_B,33.50747390962357,69.24338668190327,308.67434866135443,Low,High
Farm_B,27.229631363830052,65.73195756594953,399.9435867969857,Medium,Low
Farm_B,40.13869846574029,58.0848289154161,304.0125494855887,Low,Low
Farm_B,30.15402348745218,58.074769863946834,270.4556318784589,Low,Low
Farm_B,31.441145651726476,70.07916911721746,319.2101036002948,Low,Low
Farm_B,27.264878744951698,58.5207353453916,279.4015065443486,Medium,High
Farm_B,21.083892593581012,53.93631601204157,313.27313297478634,Low,Low
Farm_B,29.429919423752096,39.28489038820503,231.24685575406443,Low,Low
Farm_B,23.259012489423533,59.63650749195462,360.1225623991536,Low,High
Farm_B,27.783396148619044,57.585954678013955,406.910452377577,Low,High
Farm_B,36.59052680248533,69.523557173774,419.577741049573,Low,Low
Farm_B,25.5774846346999,52.19108733479321,205.4048049373188,High,Low
Farm_B,28.07157667974734,92.24329895599215,391.67422885884906,High,High
Farm_B,29.503998235342216,65.64765207255931,256.97579633085826,High,High
Farm_B,25.945121830371384,69.93375278543608,253.48471510727774,Low,Low
Farm_B,20.80394723576942,58.617337500263915,305.77441415697916,Low,High
Farm_B,30.288870033530426,64.61018425061955,287.61237908801456,Medium,High
Farm_B,23.465750712724947,55.51769418861512,251.09203277372188,Medium,High
Farm_B,25.409424137827404,70.20323183854235,290.05751282411745,Medium,Low
